133881,4484,5
434558,4657,0
434558,6376,8
434558,5205,1
434558,7882,9
434558,4032,1
434558,8670,7
434558,2758,7
434558,3856,9
434558,1109,3
434558,5123,7
434558,2092,6
434558,9608,3
434558,5848,0
434558,3830,8
434558,6890,3
434558,112,9
434558,2289,0
434558,2369,5
434558,3215,8
434558,5327,2
434558,7260,2
434558,3500,6
434558,2053,3
434558,5639,9
434558,127,2
434558,641,7
434558,6746,1
434558,357,3
434558,5789,3
434558,2728,5
434558,5385,4
434558,2408,9
434558,2364,4
434558,5585,4
434558,9566,4
434558,9532,5
434558,5774,2
434558,5919,1
434558,443,3
434558,3879,9
434558,3080,7
434558,2095,6
142358,2896,2
142358,8227,5
142358,8295,4
142358,2369,1
142358,4742,2
142358,4869,7
142358,8403,0
142358,8091,6
142358,9259,4
142358,2631,2
142358,1983,6
142358,7134,0
142358,2921,4
232038,9353,5
232038,1711,3
232038,6244,2
232038,1087,3
232038,9172,6
232038,8905,3
232038,6352,5
232038,9477,3
232038,7927,1
232038,8212,9
232038,8277,8
232038,4003,1
232038,1266,2
232038,4753,8
232038,4949,4
232038,8908,0
434845,7882,3
434845,9658,9
434845,1920,4
434845,2435,5
434845,2058,3
434845,9032,1
434845,5865,0
434845,6463,3
434845,871,2
434845,7508,3
434845,2275,2
434845,9630,4
151705,3453,4
151705,1711,0
151705,4134,8
151705,7948,8
151705,2462,7
151705,5575,2
151705,6982,6
151705,4237,0
151705,5364,7
151705,6845,1
151705,3449,3
151705,952,2
151705,7331,1
151705,6616,4
151705,1167,6
151705,8111,5
151705,3853,8
151705,7311,5
151705,247,2
151705,9200,9
151705,510,4
151705,953,7
151705,6191,8
151705,4086,7
151705,3855,8
151705,9487,8
151705,2687,3
151705,9220,7
151705,9235,6
151705,990,7
151705,8274,6
151705,930,9
151705,8913,4
151705,781,9
151705,2483,6
151705,1427,8
168572,4243,5
168572,6611,0
168572,4007,2
168572,4172,5
168572,9759,3
168572,2410,7
168572,57,5
168572,3029,8
168572,2980,5
168572,1167,3
168572,7546,3
168572,4938,3
168572,8126,8
168572,9078,3
168572,849,0
168572,9896,7
168572,2881,8
168572,8446,0
168572,1740,2
168572,4938,4
168572,8024,5
168572,1594,6
168572,2602,1
168572,5172,1
168572,6980,3
168572,2011,1
168572,8464,2
168572,8278,9
168572,8429,2
168572,4888,5
168572,6258,3
168572,4413,9
168572,2049,5
168572,507,9
168572,3795,2
168572,1175,6
168572,2640,8
168572,1132,2
168572,9376,5
168572,1630,9
168572,5640,8
884227,9207,3
884227,3615,4
884227,6996,9
884227,7142,2
884227,7864,3
884227,4267,7
884227,6260,1
884227,6142,7
884227,1575,7
884227,2917,4
884227,3125,7
884227,2999,7
884227,7961,0
884227,3088,3
884227,7661,6
884227,2492,1
884227,1669,2
884227,9279,9
884227,5639,1
884227,4064,2
884227,9348,6
884227,8268,5
884227,9626,2
884227,3599,5
884227,7114,0
884227,9990,8
884227,5484,6
884227,8713,6
884227,9502,6
884227,1080,2
884227,1622,9
884227,8789,9
884227,8135,6
884227,6486,1
884227,3193,5
884227,1027,2
884227,8596,5
884227,8941,3
884227,142,5
295632,782,9
295632,811,0
295632,2344,2
295632,5901,4
295632,811,3
295632,5471,8
295632,4746,8
295632,7460,4
295632,6392,3
295632,1996,2
295632,2408,6
295632,3981,2
295632,9580,1
295632,9784,4
295632,3123,3
295632,3390,5
295632,2252,0
295632,6864,6
295632,510,7
295632,4738,2
295632,7696,0
295632,2868,6
295632,8867,1
295632,3831,4
295632,6134,3
295632,6447,9
295632,6141,5
295632,5637,8
295632,4585,0
295632,911,5
295632,1171,4
295632,5976,5
295632,6490,5
295632,8994,6
295632,5526,2
295632,5245,5
295632,2998,1
295632,4179,9
295632,2114,3
295632,335,9
683695,5969,9
683695,9724,5
683695,5741,4
683695,1417,1
683695,5480,9
683695,8823,1
683695,5214,2
683695,271,5
683695,692,1
683695,5459,9
683695,8568,4
351903,7948,8
351903,9131,4
351903,1003,0
351903,4186,6
351903,7872,6
351903,3356,3
351903,4946,0
351903,5510,0
351903,2816,3
351903,4335,1
351903,7250,8
351903,2786,8
351903,5740,5
351903,3830,4
351903,7876,2
351903,7301,5
351903,8403,0
351903,1910,9
351903,8135,6
351903,3964,8
351903,9238,4
351903,8247,5
351903,7126,6
351903,8082,4
351903,8941,1
351903,2023,1
351903,1076,2
351903,4422,8
351903,5632,6
351903,4953,8
351903,7614,1
351903,1893,0
351903,7153,2
351903,6268,0
351903,1624,4
351903,6819,2
834079,6925,6
834079,7059,4
834079,8907,8
834079,1170,1
834079,8326,6
834079,487,2
834079,2918,4
834079,1485,8
834079,7327,4
834079,4847,1
834079,3243,9
834079,693,3
834079,8985,6
834079,4728,2
834079,6746,3
834079,9815,6
834079,1171,1
834079,1751,1
834079,2565,6
834079,9158,0
834079,6047,4
834079,9776,2
834079,3176,0
834079,4824,1
834079,46,2
834079,4925,7
834079,1420,4
834079,1120,3
834079,8035,2
834079,8632,9
834079,2700,1
834079,8547,4
834079,471,2
834079,7514,0
834079,1575,6
834079,1455,1
834079,304,3
834079,3367,1
834079,4274,9
834079,8858,2
834079,9458,0
834079,7720,2
834079,3145,8
834079,2232,1
834079,1830,7
834079,4720,8
834079,9470,3
834079,3803,5
834079,6630,0
138533,9371,1
138533,8233,2
138533,7313,5
138533,3196,3
138533,6272,4
138533,1825,9
138533,866,1
138533,5920,1
138533,4912,3
138533,9567,0
138533,2777,4
138533,926,1
138533,5160,2
138533,8938,9
138533,4124,3
138533,7505,1
138533,1685,3
138533,2802,9
138533,9356,1
138533,4748,9
138533,504,5
138533,7718,1
138533,9344,5
138533,8098,5
138533,3297,3
138533,2921,5
138533,369,3
138533,219,4
138533,2681,8
138533,1630,0
138533,8561,7
138533,5892,9
138533,2344,7
138533,8406,6
138533,4276,3
138533,3624,3
138533,9904,8
605832,5272,6
605832,2241,5
605832,5652,7
605832,2538,4
605832,356,9
605832,7596,3
605832,8090,0
605832,476,8
605832,2101,2
605832,1985,2
605832,9605,2
605832,4016,7
605832,6366,8
605832,6343,0
605832,6390,0
605832,9322,3
605832,1408,1
605832,2496,9
605832,3782,3
605832,1653,1
605832,9817,4
605832,2249,7
605832,3760,4
65413,5740,0
65413,4118,7
65413,6735,7
65413,8841,4
65413,4050,0
65413,3627,0
65413,7166,1
65413,4189,6
65413,8982,9
65413,3444,7
65413,2069,9
65413,472,9
65413,4828,4
65413,488,8
65413,3263,6
65413,2252,1
65413,8403,6
65413,14,2
65413,9080,5
65413,397,1
65413,5181,1
65413,1040,3
65413,4393,7
65413,3537,6
65413,2166,8
65413,4949,5
65413,6186,9
65413,3836,8
65413,8567,4
65413,4617,1
65413,8262,4
65413,5304,8
65413,5576,1
65413,1932,8
65413,6911,5
65413,1652,0
65413,786,7
65413,3097,6
65413,7031,5
65413,6046,1
65413,9677,3
65413,3932,0
65413,2152,0
65413,8410,9
65413,9080,6
515051,1367,2
515051,2395,2
515051,1680,6
515051,1157,6
515051,2885,8
515051,5271,9
515051,8254,1
515051,5642,8
515051,3795,7
515051,5717,1
515051,2950,2
515051,2413,0
515051,7793,3
515051,3706,3
515051,8863,0
515051,195,2
515051,3504,5
515051,5969,9
515051,881,7
515051,9560,7
515051,5818,4
515051,6392,8
515051,5066,6
515051,9027,9
515051,195,0
515051,1451,7
515051,7472,4
515051,9497,1
515051,6362,5
515051,6369,5
515051,6821,5
515051,9373,3
515051,7915,3
515051,6650,3
515051,2019,5
581312,6495,8
581312,8111,5
581312,547,2
581312,871,2
581312,2165,7
581312,2367,0
581312,4235,1
581312,4640,3
581312,6403,0
581312,6208,5
581312,6191,9
581312,1547,9
581312,9006,1
581312,1944,4
581312,6064,7
581312,658,7
581312,3066,5
581312,7575,6
581312,3983,0
581312,1341,6
581312,2311,5
581312,1496,3
581312,4344,5
581312,5225,0
581312,7064,3
581312,4159,5
581312,4292,3
581312,9815,3
581312,6502,4
581312,7345,6
581312,4891,3
581312,1833,2
581312,8016,2
581312,5441,8
581312,5316,6
581312,2204,5
581312,7272,8
581312,4092,1
581312,7282,3
581312,2113,3
581312,3234,8
581312,5884,0
581312,5282,9
933291,8477,7
933291,602,0
933291,6428,2
933291,9789,6
933291,2799,8
933291,7693,2
933291,4322,6
933291,3460,5
933291,6361,3
933291,2167,7
933291,6800,2
933291,224,1
933291,4724,8
933291,3228,8
933291,9811,0
933291,3876,9
933291,6365,9
933291,5580,2
933291,1611,3
933291,1159,6
933291,7432,0
933291,3372,6
933291,2802,6
933291,2130,5
283692,3846,0
283692,2450,1
283692,8111,0
283692,1575,3
283692,5876,5
283692,8773,7
283692,3617,7
283692,3506,9
283692,6630,4
283692,5610,0
283692,5778,7
283692,1500,7
283692,3409,8
283692,5541,8
283692,7627,2
283692,7330,3
283692,2249,9
283692,4531,8
283692,2309,5
283692,3976,5
283692,1850,1
283692,6335,2
283692,2,9
283692,5934,1
283692,4048,1
283692,3191,2
283692,9418,0
283692,3004,1
283692,240,0
283692,4235,1
283692,6912,5
283692,6892,6
283692,7517,3
283692,9480,4
283692,133,7
283692,5642,5
283692,4290,6
283692,3118,7
283692,8014,7
283692,4954,8
283692,8207,2
283692,6086,7
283692,9127,6
283692,949,8
283692,8510,4
929816,539,6
929816,1804,8
929816,6584,6
929816,176,2
929816,1805,9
929816,1094,3
929816,6183,0
929816,6042,5
929816,2155,7
929816,2698,9
929816,4719,2
929816,2631,7
929816,6592,7
929816,4918,8
929816,2408,2
929816,9926,7
929816,1907,3
929816,4825,7
929816,8101,3
929816,6118,5
929816,2507,3
929816,3505,1
929816,7014,1
929816,4344,1
968128,1405,6
968128,9595,1
968128,8613,5
968128,7605,8
968128,8437,0
968128,5524,1
968128,7324,8
968128,5160,4
968128,8582,9
968128,6984,9
968128,3123,5
968128,8907,7
968128,153,7
968128,5588,7
968128,703,6
968128,7377,0
968128,41,1
968128,5309,5
604983,7124,4
604983,5789,3
604983,9650,5
604983,7278,8
604983,7243,4
604983,7413,0
604983,2202,8
604983,726,0
604983,7517,4
604983,3194,1
604983,4169,5
604983,4463,0
604983,5244,4
604983,5703,0
604983,5567,1
604983,3068,8
604983,839,2
604983,8911,8
604983,2178,3
604983,289,4
604983,9910,2
604983,1547,5
604983,7832,5
604983,1678,4
604983,1256,9
604983,504,9
604983,7247,2
604983,4492,8
604983,7767,3
604983,3963,7
604983,6145,3
604983,7275,1
604983,6099,3
604983,858,3
604983,3378,1
604983,4427,2
604983,3748,4
313316,7885,0
313316,1053,2
313316,9960,4
313316,5281,6
313316,620,5
313316,1450,8
313316,2949,6
313316,9357,7
313316,9789,8
313316,8230,4
313316,4335,4
313316,937,2
313316,5466,4
313316,6074,7
313316,1243,7
313316,3828,8
313316,4875,1
313316,5929,2
313316,3560,1
313316,5762,3
313316,4362,2
313316,6192,8
313316,3055,0
313316,8461,3
313316,6376,6
313316,8355,3
313316,1996,5
313316,8786,0
313316,7181,1
313316,3252,3
313316,7019,8
313316,4749,4
231534,3596,1
231534,6826,6
231534,9744,8
231534,5124,3
231534,7045,2
231534,201,9
231534,9288,8
231534,1837,3
231534,35,3
543721,409,6
543721,1044,1
543721,6518,8
543721,852,0
543721,3138,3
543721,7534,3
543721,8424,6
543721,8571,9
543721,4271,5
543721,7037,5
543721,1885,8
543721,2347,7
543721,8893,4
543721,4528,2
543721,6186,2
543721,7338,1
543721,2532,0
543721,9217,4
543721,6359,0
543721,3139,7
543721,4418,1
543721,6488,6
543721,1180,3
543721,9384,2
543721,1070,6
543721,2486,1
543721,4463,3
543721,837,9
543721,9438,1
543721,83,8
543721,5094,3
543721,8988,8
543721,4016,9
543721,7085,7
543721,4076,5
543721,8979,5
543721,4792,4
543721,4814,3
543721,2809,6
543721,7720,5
543721,5543,2
543721,2983,1
543721,8035,7
543721,1875,9
543721,1118,2
543721,9844,3
543721,9011,8
543721,9288,3
878061,3411,4
878061,6835,9
878061,3795,9
878061,2066,5
878061,8744,8
878061,7256,0
878061,2176,6
878061,1635,8
878061,1293,5
878061,4912,6
878061,7969,5
878061,1069,8
878061,6182,7
878061,3319,4
878061,3222,0
878061,9320,3
878061,9067,2
878061,5515,8
878061,3225,5
878061,6290,8
878061,2084,4
878061,3616,7
878061,2187,6
878061,8171,3
878061,8578,2
878061,7463,3
878061,9778,4
878061,9719,4
878061,8774,3
878061,4458,3
878061,1417,3
878061,7256,3
878061,948,4
880430,8091,1
880430,4717,1
880430,3221,9
880430,6375,0
880430,7120,1
880430,6749,7
880430,1593,9
880430,8405,7
880430,3648,4
880430,2163,3
880430,3417,5
880430,2821,2
880430,5652,4
880430,4227,3
880430,9101,2
880430,6597,0
880430,7877,0
880430,6316,2
880430,4292,4
880430,6553,1
880430,1575,9
880430,311,5
880430,1247,3
880430,9667,4
880430,4686,0
880430,4849,4
880430,8097,8
880430,2094,4
880430,6518,5
880430,1874,7
880430,2257,1
880430,9209,9
880430,8993,2
880430,3754,1
880430,841,2
880430,2239,4
880430,3620,5
880430,4813,3
880430,6636,6
323303,3401,8
323303,8403,7
323303,6126,7
323303,3323,5
323303,7260,0
323303,8429,2
323303,1583,5
323303,5115,9
323303,7757,1
323303,8645,4
323303,5406,7
323303,1849,8
323303,9605,8
323303,884,8
323303,6297,6
323303,1741,9
323303,5523,1
323303,586,7
323303,7391,1
323303,9536,3
323303,8670,0
323303,3918,3
323303,8608,6
323303,5552,0
323303,3621,3
323303,4153,2
323303,2104,1
323303,9195,5
323303,2605,3
323303,7819,9
323303,3685,8
323303,8239,9
323303,1660,6
947035,6868,1
947035,5162,8
947035,5187,2
947035,9453,9
947035,4391,0
947035,7885,7
947035,3555,6
947035,4302,0
947035,3214,2
947035,5209,5
947035,34,5
947035,9604,0
947035,1590,7
947035,5156,5
947035,367,7
947035,5687,1
947035,9163,5
947035,7370,3
947035,1135,1
947035,7248,3
947035,3887,0
947035,4068,7
947035,9527,9
947035,5263,0
947035,5744,8
947035,1029,2
947035,9550,5
947035,4949,7
947035,3650,9
947035,1334,4
947035,7100,3
947035,6572,1
947035,9808,8
947035,3209,2
947035,5718,3
947035,2413,4
947035,373,7
947035,982,0
947035,6892,2
947035,6133,9
947035,6589,6
947035,7108,9
947035,1422,6
947035,8565,1
718394,3132,7
718394,830,8
718394,9535,8
718394,3369,1
718394,8329,6
718394,7092,2
718394,9868,0
718394,2427,0
718394,7214,6
718394,746,2
718394,4060,1
718394,7505,5
718394,7833,7
718394,129,0
718394,9287,8
718394,2656,2
718394,7563,1
718394,5393,3
718394,7324,9
718394,8471,5
718394,5440,7
718394,1047,4
718394,5329,3
718394,8461,7
718394,6679,9
718394,3543,1
718394,9013,3
718394,8193,9
718394,2687,9
718394,7772,7
718394,846,7
718394,7978,3
718394,8168,2
718394,2645,4
718394,1195,7
718394,3881,3
897303,1696,9
897303,5267,3
897303,3616,9
897303,9966,9
897303,1114,4
897303,9354,2
897303,1095,3
897303,2092,9
897303,350,9
845810,4944,8
845810,9255,3
845810,9638,9
845810,7614,3
845810,8765,3
845810,7389,7
845810,6914,7
845810,6302,4
845810,6989,7
845810,5876,0
845810,180,3
845810,3344,3
845810,1541,6
845810,7465,3
845810,6869,9
845810,62,0
845810,66,2
668118,9658,9
668118,8749,2
668118,8921,1
449629,7911,4
449629,2223,1
449629,1734,0
449629,3107,9
449629,1402,0
449629,9469,9
449629,7630,3
449629,6923,3
449629,4163,5
207231,4385,1
207231,4876,9
207231,4577,0
207231,6409,5
207231,6865,6
207231,192,0
207231,3997,8
207231,7250,3
207231,4059,5
207231,4260,6
207231,9348,9
207231,701,9
207231,1015,9
207231,212,0
207231,1560,3
207231,1976,2
207231,9909,2
207231,8709,5
207231,6138,0
207231,8037,3
207231,628,4
207231,6202,4
207231,822,1
207231,4691,9
207231,118,9
207231,4955,6
207231,9406,7
207231,7883,4
207231,8140,0
207231,2429,0
207231,3222,3
207231,5588,9
207231,5412,3
207231,6896,6
207231,2762,8
207231,6486,8
207231,739,5
207231,9967,0
777050,2142,0
777050,1982,1
777050,5818,2
777050,9467,1
777050,8568,2
777050,3562,6
777050,3647,2
777050,9251,3
777050,1603,9
777050,6094,1
777050,7418,2
777050,7507,5
777050,4824,5
676439,5526,1
676439,1685,5
676439,3287,9
676439,6850,8
676439,9428,9
676439,4182,2
676439,1699,3
676439,8648,2
676439,5079,1
676439,3108,1
676439,9049,1
676439,4775,1
676439,2208,3
43053,206,9
43053,8229,0
43053,3259,9
43053,5298,1
43053,4159,0
43053,381,1
43053,6304,4
43053,4611,8
43053,1763,5
43053,76,0
43053,5408,8
43053,4925,3
43053,4414,9
43053,4492,9
43053,6557,2
43053,7282,0
43053,8959,0
43053,6874,9
43053,7325,6
43053,7870,0
43053,9942,3
43053,2777,3
43053,2522,9
43053,8980,6
43053,6142,2
43053,2035,5
43053,4932,7
43053,5213,0
43053,4239,8
43053,9450,0
43053,7723,6
43053,5721,3
43053,5781,3
43053,7065,6
43053,9896,9
43053,8594,6
43053,994,0
43053,7060,2
43053,5198,9
43053,5929,4
43053,4740,3
43053,9421,6
43053,7007,7
43053,6736,7
43053,9593,1
43053,2591,4
43053,8973,6
43053,9231,7
241271,3694,2
241271,3188,0
241271,6186,7
241271,4413,6
241271,3713,0
241271,2335,2
241271,4542,9
241271,7468,5
241271,8142,2
241271,7630,7
241271,2983,4
241271,6200,1
241271,6737,9
241271,7978,7
241271,8138,9
241271,9808,3
241271,775,5
994752,1123,9
994752,7797,9
994752,4311,6
994752,3481,3
994752,1897,5
994752,5069,7
994752,5132,6
994752,1714,2
994752,2211,2
994752,6319,2
994752,8327,1
994752,6371,0
994752,8954,6
994752,680,0
917584,2572,1
917584,2262,5
917584,5112,8
917584,9887,8
917584,8909,5
917584,7549,7
917584,2503,7
917584,2086,1
917584,7637,5
917584,7856,7
917584,8909,3
917584,5927,8
917584,6105,6
917584,2679,2
917584,95,1
917584,9840,8
917584,5358,6
917584,3105,4
917584,9526,9
917584,7317,9
917584,8561,8
917584,7362,5
917584,8737,7
917584,1302,6
917584,5160,0
917584,8930,7
917584,595,8
917584,4699,9
917584,4342,9
917584,7661,4
917584,5660,8
917584,4709,7
917584,5418,2
917584,3500,2
917584,1124,8
917584,1927,3
917584,6268,9
917584,4215,1
917584,6948,4
917584,1670,0
917584,8129,3
917584,8410,6
917584,7478,3
917584,2289,5
917584,697,6
917584,3523,0
917584,1909,4
917584,8665,8
974789,8461,6
974789,8496,1
974789,2971,8
974789,154,7
974789,9524,7
974789,6969,5
974789,524,4
974789,4945,6
974789,6906,6
974789,226,9
974789,9477,1
974789,9696,4
974789,4990,4
974789,2049,2
974789,8304,0
974789,8028,2
974789,1559,2
974789,1643,9
974789,8760,5
974789,4516,0
974789,1807,2
974789,2484,4
974789,5440,0
974789,8220,0
974789,7181,8
974789,7301,9
974789,2586,2
974789,2462,9
974789,8936,2
974789,5588,5
974789,9543,5
974789,7723,3
974789,886,9
974789,8715,6
974789,9078,5
974789,6099,7
974789,8936,8
974789,6451,0
974789,7691,7
974789,7706,0
974789,5329,7
974789,2390,0
974789,1622,2
974789,5697,8
497202,3598,4
497202,4223,5
497202,1743,7
497202,4120,5
497202,6297,8
497202,2157,4
497202,6285,7
497202,5176,9
497202,273,2
497202,8654,7
497202,1403,0
497202,4032,0
497202,73,5
499197,8655,5
499197,8993,9
499197,4827,4
499197,919,7
499197,5730,0
499197,7696,2
499197,6505,5
499197,5505,2
390922,2651,5
390922,4599,5
390922,8253,9
390922,8797,7
390922,5945,7
390922,5723,6
390922,8257,8
390922,4827,7
390922,4077,2
390922,1408,3
390922,1925,9
390922,459,2
390922,356,6
390922,358,4
390922,5519,5
390922,692,6
390922,985,4
390922,552,5
390922,5705,9
390922,5934,2
390922,3461,4
390922,6248,4
390922,1639,4
390922,9926,3
390922,4839,8
390922,8050,9
390922,1455,0
505004,469,8
505004,3523,5
505004,8866,7
505004,3105,9
505004,7730,0
505004,281,2
505004,3461,7
401904,2967,3
401904,7514,8
401904,427,0
401904,627,8
401904,7913,4
401904,9627,0
401904,249,5
401904,7188,0
401904,2453,1
514351,8611,1
514351,4270,0
514351,9884,1
514351,6925,2
879297,2793,0
879297,6807,9
879297,9315,0
879297,3441,3
879297,4397,8
879297,7096,7
879297,6074,4
879297,8370,4
879297,8231,6
879297,9048,2
879297,3319,2
879297,7737,7
879297,1845,6
879297,2868,9
879297,4475,3
879297,292,6
879297,2766,4
879297,9709,5
879297,1505,4
879297,8034,3
879297,8459,2
624664,3920,7
624664,7303,0
624664,2540,4
624664,5969,3
624664,6036,8
624664,7207,5
624664,1979,2
624664,8199,2
624664,8478,3
624664,586,4
624664,4048,2
624664,6186,0
624664,8403,9
624664,4337,1
624664,3068,6
624664,4143,1
624664,9527,4
624664,2339,9
624664,5510,2
624664,240,8
624664,680,8
624664,3277,9
624664,9915,9
624664,530,2
624664,729,3
624664,5741,6
624664,5269,8
624664,4321,8
624664,1322,8
624664,4877,2
624664,1403,7
624664,7006,9
624664,9646,1
624664,5948,1
624664,9817,6
624664,1382,6
624664,6777,4
624664,5824,2
624664,4898,1
624664,7241,3
624664,3851,7
624664,9188,6
624664,4101,3
624664,8070,3
624664,7950,1
624664,6456,3
624664,8278,4
624664,2084,6
624664,9404,7
423005,3971,8
423005,3180,1
423005,3777,6
423005,5524,1
423005,9071,2
423005,1193,0
423005,9560,2
423005,5512,3
423005,3817,5
423005,8367,6
423005,2008,4
423005,3749,5
423005,7367,5
423005,3094,9
423005,2671,6
423005,7712,4
423005,6237,0
423005,462,3
423005,9806,8
423005,9960,2
423005,9701,5
423005,5187,1
423005,3755,3
423005,123,0
423005,2483,3
423005,9938,0
423005,8010,9
423005,4134,9
423005,6827,3
423005,2901,6
423005,7321,6
320978,2611,1
320978,887,1
320978,271,1
320978,323,7
320978,2115,8
322839,9758,9
322839,9560,7
322839,7650,3
322839,8135,3
322839,8080,3
322839,8608,8
322839,2566,9
219131,167,7
219131,6807,6
219131,1639,2
219131,2485,9
219131,4059,4
219131,6840,4
825466,755,3
825466,1636,0
825466,5858,3
825466,2971,7
825466,2636,0
825466,275,1
825466,3723,2
825466,952,7
825466,4105,9
825466,5148,3
825466,3559,4
825466,8518,1
825466,1334,2
197235,5815,3
197235,3079,1
197235,7754,6
197235,8390,4
197235,3634,1
197235,8529,7
197235,9383,3
197235,6034,6
197235,8060,9
197235,1033,3
197235,5006,7
197235,8859,5
197235,9220,3
197235,3774,3
197235,7214,3
197235,4578,4
197235,4154,9
197235,2187,0
197235,2197,8
197235,9127,8
197235,704,1
197235,6134,3
197235,6354,6
197235,3372,7
197235,7358,6
197235,5259,4
197235,2023,1
197235,7317,8
197235,5948,8
197235,7551,9
197235,1274,0
197235,23,9
197235,8002,7
197235,3012,6
197235,8268,3
197235,5093,6
197235,6848,2
197235,1495,1
197235,4830,2
197235,7560,7
797888,9538,1
797888,2920,6
797888,2654,7
797888,7065,1
797888,881,3
797888,6610,5
797888,6588,5
797888,587,3
797888,2395,3
797888,1263,9
797888,8330,4
797888,8692,4
797888,4745,8
797888,3650,1
797888,537,2
797888,2862,5
797888,3114,8
797888,1194,7
797888,616,5
797888,9623,5
797888,4130,7
797888,5317,8
797888,3098,0
797888,9906,4
797888,4554,0
797888,8980,8
797888,2130,8
797888,9279,1
797888,9444,2
617886,7327,5
617886,4103,1
617886,3574,3
617886,9539,3
617886,5088,4
617886,9479,7
617886,8495,9
617886,969,7
617886,885,2
617886,9817,5
617886,5481,3
617886,2885,3
617886,7248,6
617886,9113,9
617886,3793,6
617886,2544,6
617886,2816,4
617886,7526,1
617886,4076,7
617886,1764,1
617886,8090,0
617886,4762,5
617886,6346,5
617886,311,6
617886,443,0
617886,1593,4
617886,6304,6
617886,564,5
617886,2315,4
617886,5915,1
617886,3650,5
617886,254,8
617886,2051,6
617886,9811,7
617886,2216,0
617886,7778,5
617886,7862,3
617886,6766,2
617886,9694,0
617886,2926,9
617886,1254,7
617886,4887,3
617886,7950,2
617886,381,9
617886,1643,2
685670,7019,2
685670,1479,9
685670,947,9
685670,2296,2
685670,3390,7
685670,4353,3
685670,5373,5
685670,3971,5
685670,6276,1
685670,2397,4
685670,1271,9
685670,1068,3
685670,8638,1
685670,325,4
685670,5969,1
685670,3460,5
685670,6248,3
685670,7834,3
685670,1822,7
685670,7941,4
685670,1768,2
685670,5386,3
685670,2375,8
685670,8432,7
685670,9745,7
685670,3375,4
685670,5942,8
685670,795,1
685670,8695,7
685670,3699,6
685670,7421,2
685670,9208,8
685670,1688,3
685670,5457,9
685670,55,0
685670,4043,6
685670,3968,4
685670,7130,2
685670,2582,1
685670,6832,9
685670,258,8
685670,4691,5
685670,366,1
685670,3559,6
685670,2451,1
685670,3552,5
98710,3287,2
98710,9259,9
98710,7667,8
98710,5876,4
98710,4101,6
98710,8730,3
98710,9155,0
98710,1592,7
98710,6914,9
98710,83,6
98710,1890,6
98710,3536,7
98710,5789,6
98710,189,8
98710,9439,5
98710,4465,4
98710,9776,5
98710,8794,9
98710,3682,9
98710,2203,6
98710,6218,6
98710,6771,6
98710,610,8
98710,1438,2
98710,9689,4
98710,8562,1
98710,5705,0
98710,8070,0
98710,3672,8
98710,5991,6
98710,8415,8
98710,2388,7
98710,9206,9
98710,1355,0
98710,7254,3
98710,6445,9
98710,765,5
98710,4762,6
98710,5890,8
98710,7716,5
98710,8250,2
98710,9391,5
